date,h0,h1,h2,h3,h4,h5
2021-08-15,0.0,1.0,1.0,0.0,1.0,0.0
2022-01-14,1.0,1.0,1.2023831e-18,1.0,1.0,0.0
2024-10-10,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-29,0.0,1.0,1.0,0.0,1.0,0.0
2020-07-27,0.0,1.0,1.0,0.0,1.0,0.0
2020-12-08,0.0,9.5971485e-32,2.2473676e-18,9.110907e-16,1.0,0.0
2024-05-29,0.0,0.0,1.0,0.0,1.0,0.0
2024-04-30,1.0,0.0,1.0,1.0,0.0,0.0
2023-03-31,1.0,1.0,1.0,1.0,1.0,0.0
2021-07-14,0.0,0.0,1.0,0.0,1.0,0.0
2024-10-02,0.0,0.0,1.0,0.0,1.0,0.0
2021-06-21,0.0,0.0,1.0,0.0,1.0,0.0
2020-06-03,0.0,0.0,1.0,0.0,1.0,0.0
2024-10-25,0.0,1.0,0.0,0.0,1.0,0.0
2024-07-22,0.0,0.0,1.0,0.0,1.0,0.0
2019-12-26,1.0,0.99996674,1.0,1.0,1.0,0.0
2022-12-25,1.0,0.0,0.0,1.0,1.0,0.0
2024-03-14,0.0,0.0,1.0,1.0,1.0,0.0
2020-10-30,0.0,0.0,1.0,0.0,1.0,0.0
2021-08-10,0.0,0.0,1.0,0.0,1.0,0.0
2022-07-28,0.0,1.0,1.0,0.0,1.0,0.0
2023-10-20,0.0,1.0,1.0,0.0,1.0,0.0
2019-06-30,0.0,0.0,1.0,0.0,1.0,0.0
2022-02-14,0.0,1.0,1.370371e-17,1.0,1.0,1.0
2023-01-17,1.0,0.0,0.0,1.0,1.0,0.0
2022-03-29,1.0,1.0,1.0,1.0,1.0,0.0
2020-05-04,1.0,1.0,1.0,1.0,1.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-21,0.0,1.0,1.0,1.0,1.0,0.0
2022-01-10,1.0,0.9999949,1.9368253e-35,1.0,1.0,0.0
2023-01-10,1.0,0.0,0.0,1.0,1.0,0.0
2023-01-12,1.0,0.0,0.0,1.0,1.0,0.0
2021-01-12,0.0,2.5307643e-09,0.0,1.0,1.0,1.0
2024-06-30,0.0,0.0,1.0,0.0,1.0,0.0
2020-10-06,0.0,1.0,1.0,0.0,1.0,0.0
2022-08-02,0.0,1.0,1.0,0.0,1.0,0.0
2022-08-23,0.0,0.0,1.0,0.0,1.0,0.0
