date,h0,h1,h2,h3,h4,h5,h6
2024-07-06,1.0,0.0,7.521978e-39,0.0,0.0,0.0,0.0
2022-01-31,1.0,1.3827102e-33,0.0,0.0,1.0,1.0,0.0
2022-05-25,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2020-10-05,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-02-21,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-06-08,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2021-07-18,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-30,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-01-28,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2024-01-21,1.0,0.0,0.0,0.0,1.0,3.0225284e-24,0.0
2021-09-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-22,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-04-13,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2023-06-17,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-07-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019-07-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-15,0.0,0.0,1.0,0.0,0.0,1.0,2.0163884e-10
2022-02-06,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2020-01-02,1.0,1.0,1.0,0.0,1.0,0.0028418163,0.93664193
2021-12-31,1.0,1.3754218e-29,2.521398e-35,0.0,1.0,1.0,1.0
2020-11-06,0.0006257351,0.0,0.00037499683,0.0,0.0,1.0,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-06-12,0.0,0.0,1.0,0.0,0.0,0.0,0.9999229
2024-03-04,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-22,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-12-08,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-10-25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-02-08,0.9939131,1.0,0.93187684,0.0,1.0,0.0,0.0
2021-06-18,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2020-02-03,1.0,1.0,0.9999459,0.0,1.0,0.000104749735,0.0
2022-12-03,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2022-03-20,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2024-02-09,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2021-10-25,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-11,1.0,0.0,0.0,0.0,1.0,1.5953416e-06,0.0
2024-09-25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-02-26,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2020-09-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023-03-25,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2023-11-03,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-04-07,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2022-01-12,1.0,8.2522795e-14,9.606459e-23,0.0,1.0,1.0,4.496822e-10
2023-10-02,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-08-30,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019-09-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-04-20,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2024-08-04,0.0,0.0,1.0,0.0,0.0,6.3795904e-37,0.0
2019-06-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-01-26,1.0,0.0,0.0,0.0,1.0,0.9999088,0.0
2023-01-03,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2020-08-05,0.0,0.0,1.0,0.0,0.0,0.99987066,0.0
2021-07-31,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-07-03,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-12-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-12-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-08-02,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-05-01,1.0,1.0,1.0,0.0,3.3656267e-25,0.0,1.0
2023-05-17,1.0,2.2892807e-26,1.0,0.0,1.0,0.0,1.0
2024-02-29,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-06-25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-10-29,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-08-28,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-10-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2024-01-19,1.0,0.0,0.0,0.0,1.0,7.311955e-13,0.0
2020-11-13,2.957805e-27,0.0,6.2463234e-30,0.0,0.0,1.0,0.0
2022-07-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2024-02-24,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2022-09-07,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-09-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2024-12-25,2.191868e-33,0.0,0.0,1.0,0.0,1.0,0.0
2022-06-12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-09-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-05-21,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-09-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-11-23,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2021-11-21,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-11-04,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-09-20,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2023-08-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-24,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2024-06-28,0.0,0.0,1.0,0.0,0.0,0.0,1.0
