date,h0,h1,h2,h3
2023-01-04,0.0,1.0,0.0,0.0
2019-09-20,0.0,0.0,1.0,0.0
2020-03-06,1.0,1.0,1.0,0.0
2023-07-05,1.0,0.0,0.0,1.0
2024-07-01,0.0,0.0,0.0,0.0
2024-03-14,0.0,0.0,1.0,1.0
2023-06-29,1.0,0.0,0.0,1.0
2021-03-18,0.0,1.0,1.0,1.0
2024-10-13,0.0,0.0,1.0,0.0
2024-12-02,0.0,0.0,1.0,0.0
2024-09-06,0.0,0.0,1.0,0.0
2024-03-30,0.0,1.0,1.0,1.0
2024-01-01,0.0,1.0,5.308031e-13,0.0
2023-01-01,0.0,1.0,0.0,0.0
2024-01-25,0.0,1.0,1.0,0.0
2024-09-29,0.0,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.0,1.0
2021-02-13,1.0,1.0,1.0,0.0
2021-04-15,0.0,0.0,1.0,1.0
2020-07-10,1.0,0.0,0.0,1.0
2024-05-13,1.0,0.0,0.0,1.0
2020-08-27,0.0,0.0,0.0,1.0
2022-02-13,0.0,1.0,1.0,0.0
2022-01-30,0.0,1.0,1.0,0.0
2021-05-03,0.0,1.0,1.0,1.0
2023-10-09,0.0,0.0,1.0,0.0
2022-05-25,1.0,0.0,0.0,1.0
2022-07-17,0.0,0.0,1.0,1.0
2022-02-04,0.0,1.0,1.0,0.0
2019-05-19,0.0,0.0,1.0,1.0
2021-05-07,0.0,1.0,1.0,1.0
2019-08-23,0.0,0.0,0.0,1.0
2021-10-11,0.0,0.0,0.0,0.0
2023-01-25,0.0,1.0,0.0,0.0
2021-12-20,0.0,1.0,0.0,0.0
2020-08-17,0.0,0.0,1.0,1.0
2020-04-24,0.0,1.0,1.0,1.0
2020-06-19,0.0,0.0,0.0,0.0
2021-01-25,1.0,1.0,1.0,0.0
2023-03-22,0.0,1.0,1.0,1.0
2021-05-12,0.0,0.99999857,1.0,1.0
2019-05-20,0.0,0.0,1.0,1.0
2023-12-25,0.0,1.0,2.7066791e-25,0.0
2023-11-26,0.0,1.0,0.0,0.0
2022-01-10,0.0,1.0,8.516943e-05,0.0
2019-08-20,0.0,0.0,0.0,1.0
2024-11-12,0.0,0.0,1.0,0.0
2021-02-17,0.0,1.0,0.0,0.0
2020-11-21,0.0,0.0,1.0,0.0
2022-02-20,1.0,1.0,1.0,0.0
