date,h0,h1,h2,h3,h4,h5,h6
2022-07-20,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2024-11-17,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2023-03-01,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2022-12-04,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-09-18,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2024-09-09,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2022-02-25,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-10-09,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-09-08,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019-06-21,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2020-10-27,0.0,0.0,1.0,0.005132049,0.0,0.0,1.0
2024-05-30,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-01-07,2.8462742e-19,7.055427e-21,1.0,1.2743681e-23,0.0,1.0,0.0
2023-12-19,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-01-28,0.99944776,0.0,0.0,0.0,1.0,0.0,0.0
2021-04-11,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2020-01-30,1.0,1.0,0.0,1.0,0.0,2.631036e-13,0.0
2024-06-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-09-21,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2024-10-02,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2022-09-04,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-01-31,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-05-25,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-07-15,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-09-14,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-05-05,0.0,1.0,0.0,0.46513787,0.0,1.346905e-23,2.6743469e-12
2023-01-08,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-11-09,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2019-12-29,1.2425075e-32,1.0,5.1088055e-06,5.0127588e-18,0.0,1.0,2.5045975e-13
2019-11-04,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-10-26,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2022-06-20,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2023-06-25,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-01-18,1.3945502e-17,0.061156463,0.999928,3.3102857e-08,0.0,1.0,0.0
2019-04-25,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2024-05-01,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2020-03-31,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2024-05-14,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2022-11-11,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-01-16,6.1909295e-31,0.0,0.0,9.192233e-34,1.0,0.0,0.0
2023-03-15,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-02-09,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2019-08-19,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2020-03-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-17,0.0,1.0,0.0,0.0002610051,0.0,2.5597632e-07,1.1091367e-27
2023-10-13,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2023-11-05,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2019-04-16,0.0,1.0,0.0,1.0,0.0,3.321246e-08,1.0
2019-10-01,0.0,0.0,1.0,1.0,0.0,0.0,1.0
