date,h0,h1,h2,h3
2022-07-20,0.0,0.0,1.0,0.0
2024-11-17,0.0,0.0,1.0,1.0
2023-03-01,0.0,1.0,1.0,1.0
2022-12-04,0.0,1.0,1.0,1.0
2019-09-18,0.0,0.0,1.0,0.0
2024-09-09,0.0,0.0,1.0,0.0
2022-02-25,0.0,1.0,0.0,1.0
2019-10-09,0.0,0.0,1.0,0.0
2021-09-08,0.0,0.0,1.0,1.0
2019-06-21,1.0,0.0,1.0,1.0
2020-10-27,0.0,0.0,1.0,1.0
2024-05-30,1.0,0.0,1.0,1.0
2022-01-07,3.566007e-22,1.0,1.0,1.0
2023-12-19,0.0,1.0,1.0,1.0
2021-01-28,0.0,1.0,0.0,7.939078e-21
2021-04-11,0.0,0.0,1.0,0.0
2020-01-30,8.717753e-11,1.0,1.0,0.0
2024-06-05,0.0,0.0,1.0,1.0
2021-09-21,0.0,0.0,1.0,1.0
2024-10-02,0.0,0.0,1.0,1.0
2022-09-04,0.0,0.0,1.0,0.0
2023-01-31,0.0,1.0,1.0,1.0
2019-05-25,0.0,0.0,1.0,0.0
2021-07-15,0.0,0.0,1.0,1.0
2022-09-14,0.0,0.0,1.0,0.0
2021-05-05,1.0,2.4995475e-10,1.0,0.0
2023-01-08,0.0,1.0,1.0,1.0
2019-11-09,0.0,0.0,1.0,4.97525e-10
2019-12-29,1.0,0.007820979,1.0,1.8072507e-05
2019-11-04,0.0,0.0,1.0,1.0
2021-10-26,0.0,0.0,1.0,1.0
2022-06-20,1.0,0.0,1.0,1.0
2023-06-25,1.0,0.0,1.0,1.0
2022-01-18,4.7294606e-13,1.0,1.0,1.0927582e-05
2019-04-25,1.0,0.0,1.0,0.0
2024-05-01,1.0,0.0,1.0,0.0
2020-03-31,0.0,1.0,1.0,0.0
2024-05-14,1.0,0.0,1.0,1.0
2022-11-11,0.0,1.0,1.0,1.0
2021-01-16,0.0,1.0,0.0,6.9825103e-07
2023-03-15,0.0,1.0,1.0,1.0
2020-02-09,6.428148e-24,1.0,8.505059e-34,0.0
2019-08-19,1.0,0.0,1.0,1.0
2020-03-10,0.0,1.0,0.0,1.0
2019-12-17,1.0,1.0003922e-24,1.0,0.0
2023-10-13,0.0,0.0,1.0,0.0
2023-11-05,0.0,0.0,1.0,0.0
2019-04-16,1.0,0.0,1.0,0.0
2019-10-01,0.0,0.0,1.0,0.0
2019-06-27,1.0,0.0,1.0,1.0
2019-09-01,0.0,0.0,1.0,0.0
2020-02-04,0.0,1.0,1.0,0.0
2019-04-15,1.0,0.0,1.0,0.0
2022-03-06,0.0,1.0,0.0,1.0
2020-12-04,0.0,0.0,1.0,1.0
2022-05-27,1.0,0.0,1.0,1.0
2024-05-31,1.0,0.0,1.0,1.0
2021-09-05,0.0,0.0,1.0,1.0
2022-04-30,1.0,1.0,1.0,0.0
2022-03-21,0.0,0.0,1.0,0.0
2023-09-06,0.0,0.0,1.0,0.0
2020-03-24,0.0,3.288714e-11,1.0,0.0
2023-12-05,0.0,1.0,1.0,1.0
2024-04-24,1.0,0.0,1.0,0.0
2024-10-23,0.0,0.0,1.0,1.0
2019-06-19,1.0,0.0,1.0,1.0
2020-07-31,0.0,0.0,1.0,0.0
2020-02-12,0.0,1.0,0.0,0.0
2024-12-13,0.0,0.0,1.0,1.0
2021-05-23,0.0,0.0,1.7614954e-07,1.0
2023-05-24,1.0,0.0,1.0,0.0
2019-04-05,0.0,0.0,1.0,0.0
2024-09-15,0.0,0.0,1.0,0.0
2019-04-01,0.0,0.0,1.0,0.0
2021-10-28,0.0,0.0,1.0,1.0
2021-09-10,0.0,0.0,1.0,1.0
2022-09-27,0.0,0.0,1.0,0.0
2023-06-14,0.0,0.0,1.0,1.0
2024-11-02,0.0,0.0,1.0,1.0
2023-12-09,0.0,1.0,1.0,1.0
2022-03-29,0.0,0.0,1.0,0.0
2020-10-01,0.0,0.0,1.0,0.0
2024-08-27,0.0,0.0,1.0,0.0
2024-08-13,0.0,0.0,1.0,0.0
2021-08-16,0.0,0.0,1.0,8.8819577e-13
2024-01-07,0.0,1.0,1.0,1.0
2021-04-20,0.0,0.0,1.0,0.0
2021-01-30,0.0,1.0,0.0,1.0975697e-21
2020-01-06,1.0,2.0642763e-06,1.0,0.0
2021-10-25,0.0,0.0,1.0,1.0
2022-09-12,0.0,0.0,1.0,0.0
2023-10-21,0.0,0.0,1.0,0.0
2019-07-02,0.0,0.0,1.0,0.0
2019-10-14,0.0,0.0,1.0,1.0
2021-01-26,0.0,1.0,0.0,0.012653656
2020-06-30,1.0,0.0,1.0,1.0
2024-07-30,0.0,0.0,1.0,0.0
2019-12-09,3.260837e-30,0.0,1.0,0.0
2019-05-19,0.0,0.0,1.0,0.0
2024-04-25,1.0,0.0,1.0,0.0
2023-09-27,0.0,0.0,1.0,0.0
2021-04-04,0.0,0.0,1.0,0.0
2021-09-12,0.0,0.0,1.0,1.0
2024-10-19,0.0,0.0,1.0,1.0
2019-04-28,1.0,0.0,1.0,0.0
2023-12-29,0.0,1.0,1.0,1.0
2023-03-17,0.0,1.0,1.0,1.0
2023-06-27,1.0,0.0,1.0,1.0
2021-09-29,0.0,0.0,1.0,1.0
2022-11-22,0.0,1.0,1.0,1.0
2022-09-01,0.0,0.0,1.0,0.0
2022-06-04,1.0,0.0,1.0,1.0
2022-04-10,1.0,1.0,1.0,0.0
2022-03-27,0.0,0.0,1.0,0.0
2021-04-14,0.0,0.0,1.0,0.0
2024-01-24,0.0,1.0,0.0,1.0
2024-10-14,0.0,0.0,1.0,1.0
2024-04-26,1.0,0.0,1.0,0.0
2024-08-28,0.0,0.0,1.0,0.0
2024-08-18,0.0,0.0,1.0,0.0
2021-05-21,1.7479362e-18,0.9879033,1.0,0.0
2024-03-24,0.0,0.0,1.0,0.0
2021-08-23,0.0,0.0,1.0,1.0
2020-09-12,0.0,0.0,1.0,1.0
2020-05-05,1.0,0.0,1.0,0.0
2020-08-04,0.0,0.0,1.0,0.0
2022-06-14,1.0,0.0,1.0,1.0
2024-03-03,0.0,0.0,1.0,1.0
2019-09-07,0.0,0.0,1.0,0.0
2024-12-27,0.0,0.0,1.0,1.0
2023-02-03,0.0,1.0,1.0,1.0
2020-10-23,0.0,0.0,1.0,1.0
2020-09-30,0.0,0.0,1.0,0.0
2024-02-13,0.0,1.0,1.0,0.0
2023-08-05,0.0,0.0,1.0,0.0
2021-08-22,0.0,0.0,1.0,1.0
2020-06-02,1.0,0.0,1.0,1.0
2022-03-01,0.0,1.0,0.0,1.0
2021-10-09,0.0,0.0,1.0,1.0
2023-02-04,0.0,1.0,1.0,1.0
2023-10-16,0.0,0.0,1.0,0.0
2023-09-30,0.0,0.0,1.0,0.0
2022-03-25,0.0,0.0,1.0,0.0
2020-02-14,0.0,1.0,0.0,0.0
2020-04-20,1.0,0.0,1.0,0.0
2022-08-07,0.0,0.0,1.0,0.0
2022-05-20,1.0,0.0,1.0,1.0
2023-05-03,1.0,1.6409937e-19,1.0,0.0
2022-08-16,1.0,0.0,1.0,0.0
2024-11-11,0.0,0.0,1.0,1.0
2024-01-11,0.0,1.0,1.0,1.0
2020-10-17,0.0,0.0,1.0,0.0
2023-02-01,0.0,1.0,1.0,1.0
2024-05-12,1.0,0.0,1.0,1.0
2024-07-27,1.0,0.0,1.0,1.0
2024-12-24,0.0,0.0,1.0,1.0
2024-03-26,0.0,0.0,1.0,0.0
2022-06-01,1.0,0.0,1.0,1.0
2020-02-29,0.0,1.0,0.0,1.0
2022-09-22,0.0,0.0,1.0,0.0
2023-05-06,1.0,0.9999896,1.0,0.0
2021-09-01,0.0,0.0,1.0,1.0
2022-07-27,0.0,0.0,1.0,0.0
2022-05-15,1.0,0.0,1.0,1.0
2023-02-02,0.0,1.0,1.0,1.0
2021-02-17,0.0,1.0,9.378214e-20,1.0
2024-06-17,0.0,1.0,1.0,1.0
2021-03-12,0.0,1.0,1.0,0.0
2021-12-12,0.0,1.0,1.0,1.0
2019-05-05,2.351426e-31,0.0,1.0,0.0
2023-05-13,1.0,0.9998149,1.0,1.3472897e-24
2020-09-18,0.0,0.0,1.0,1.0
2021-06-09,1.0,0.0,1.0,1.0
2019-12-14,0.9999999,4.677612e-26,1.0,0.0
