date,h0,h1,h2,h3,h4,h5
2022-07-20,0.0,0.0,0.0,4.7929266e-25,0.0,0.0
2024-11-17,1.0,0.0,1.0,0.0,0.0,0.0
2023-03-01,1.0,0.0,1.0,1.0,0.0,1.0
2022-12-04,1.0,0.0,1.0,1.0,0.0,1.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,1.0,0.0,0.0
2022-02-25,0.0,1.0,1.0,1.0,1.0,1.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,1.0,1.0,0.0
2019-06-21,0.0,0.0,0.0,1.0,1.0,1.0
2020-10-27,0.0,0.0,0.0,1.0,1.0,0.0
2024-05-30,0.0,0.0,0.0,1.0,1.0,1.0
2022-01-07,0.9955048,0.9999993,1.0,1.0,2.0854808e-25,1.0
2023-12-19,1.0,0.0,1.0,1.0,0.0,1.0
2021-01-28,0.0,1.0,1.0,1.0,1.0,1.0
2021-04-11,0.0,1.0,0.0,1.0,0.0,0.0
2020-01-30,0.0,1.0,1.0,1.0,0.0,0.0
2024-06-05,0.0,0.0,6.719401e-22,1.0,1.0,1.0
2021-09-21,0.0,0.0,0.0,1.0,1.0,0.0
2024-10-02,0.0,0.0,0.0,1.0,9.927136e-39,0.0
2022-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,1.0,0.0,1.0,1.0,0.0,1.0
2019-05-25,0.0,0.0,0.0,1.0,0.0,0.0
2021-07-15,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,1.0,1.0,0.0,1.0,1.0,0.0
2023-01-08,1.0,0.0,1.0,1.0,0.0,1.0
2019-11-09,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-29,0.99999976,0.0029879569,9.525577e-19,1.0,0.12031481,4.494893e-36
2019-11-04,0.0,0.0,3.3068544e-11,1.0,0.0037407742,0.0
2021-10-26,0.0,0.0,1.0,0.0,1.0,1.0
2022-06-20,0.0,0.0,0.0,1.0,1.0,0.0
2023-06-25,0.0,0.0,0.0,1.0,1.0,3.8730588e-25
2022-01-18,0.00014707947,1.0,1.0,1.0,3.362079e-36,1.0
2019-04-25,0.0,0.0018683769,0.0,1.0,0.0,0.0
2024-05-01,1.0,0.9997577,0.0,1.0,1.0,0.0
2020-03-31,0.0,1.0,9.294854e-07,1.0,0.0,0.0
2024-05-14,0.0,0.0,0.0,1.0,1.0,1.0
2022-11-11,1.0,0.0,1.0,1.0,0.0,1.0
2021-01-16,0.0,1.0,1.0,1.0,1.0,1.0
2023-03-15,1.0,0.0,1.0,1.0,0.0,1.0
2020-02-09,0.0,1.0,1.0,1.0,0.9998276,0.0
2019-08-19,0.0,0.0,0.0,1.0,1.0,0.0
2020-03-10,0.0,1.0,1.0,1.0,1.0,1.0
2019-12-17,2.8426675e-22,0.9999275,6.653681e-26,1.0,9.8829026e-14,0.0
2023-10-13,0.0,0.0,0.0,1.0,0.0,0.0
2023-11-05,0.0,0.0,1.0,1.0,0.0,0.0
2019-04-16,0.0,1.0,0.0,1.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,1.0,1.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,1.0,1.0,1.0,4.1916834e-36,0.0
2019-04-15,0.0,1.0,0.0,1.0,0.0,0.0
2022-03-06,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-04,0.0,0.0,1.0,0.0096425,1.0,1.0
2022-05-27,0.0,0.0,0.0,1.0,1.0,1.0
2024-05-31,0.0,0.0,0.0,1.0,1.0,1.0
2021-09-05,0.0,0.0,0.0,1.0,1.0,0.0
2022-04-30,1.0,1.0,0.0,1.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,1.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-24,0.0,1.0,1.0,1.0,0.0,0.0
2023-12-05,1.0,0.0,1.0,1.0,0.0,1.0
2024-04-24,1.0,1.0,0.0,1.0,0.0,0.0
2024-10-23,0.0,0.0,1.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,1.0,1.0,0.0
2020-07-31,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-12,0.0,1.0,1.0,1.0,1.0,0.0
2024-12-13,1.1874046e-19,0.0,1.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,1.0,0.0,1.0,0.0
2023-05-24,0.0,0.0,0.0,1.0,1.0,0.0
2019-04-05,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-15,0.0,0.0,0.0,1.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,1.0,0.0,0.0
2021-10-28,0.0,0.0,1.0,0.0,1.0,1.0
2021-09-10,0.0,0.0,0.0,1.0,1.0,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.0,0.0,0.0,1.0,1.0,0.0
2024-11-02,0.0,0.0,1.0,0.0,0.0,0.0
2023-12-09,1.0,0.0,1.0,1.0,0.0,1.0
2022-03-29,0.0,1.0,0.0,1.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,1.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,1.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,1.0,0.0,0.0
2021-08-16,0.0,0.0,0.0,1.0,1.0,0.0
2024-01-07,0.0,6.0874368e-18,1.0,1.0,2.2675995e-15,1.0
2021-04-20,0.0,0.0,0.0,1.0,3.2356596e-37,0.0
2021-01-30,0.0,1.0,1.0,1.0,1.0,1.0
2020-01-06,6.5571756e-11,1.0,2.078077e-12,1.0,1.7767397e-29,0.0
2021-10-25,0.0,0.0,1.0,0.0,1.0,1.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-21,0.0,0.0,0.0,1.0,0.0,0.0
2019-07-02,0.0,0.0,0.0,1.0,0.0,0.0
