date,h0,h1,h2,h3,h4,h5,h6
2021-08-15,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-01-14,1.0,3.4501504e-09,4.73849e-28,1.0,1.1593242e-25,1.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-09-29,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-07-27,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-12-08,3.241197e-35,3.5605822e-07,0.0,0.0,0.0,0.99999964,0.0
2024-05-29,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-04-30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2023-03-31,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2021-07-14,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-10-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-06-21,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2020-06-03,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2024-10-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-07-22,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2019-12-26,1.0,1.0,2.4324307e-05,1.0,5.6133055e-22,1.384939e-09,0.0
2022-12-25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2024-03-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,1.0,0.0,0.0,1.0,0.00023114317,0.0
2021-08-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2023-10-20,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019-06-30,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2022-02-14,1.0,3.9009018e-07,0.0,0.0,0.0,0.0,2.195333e-25
2023-01-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-03-29,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2020-05-04,1.0,1.0,2.303758e-06,1.0,1.0,0.01557444,0.0
2020-06-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-03-21,1.0,1.0,0.0,2.86669e-22,1.0,0.0,0.0
2022-01-10,1.0,4.765782e-24,2.0568714e-33,1.0,4.150753e-31,1.0,0.0
2023-01-10,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2023-01-12,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2021-01-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-08-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-08-23,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2023-01-01,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-11-03,0.0,0.0,0.0,0.9999999,0.0,1.0,0.0
2021-10-07,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2020-02-28,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-12-26,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2020-09-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2024-05-30,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2020-08-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-06-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
