date,h0,h1,h2,h3,h4
2022-07-20,1.0,1.0,0.0,1.0,0.0
2024-11-17,0.0,0.0,0.0,1.0,0.0
2023-03-01,1.0,0.0,0.0,0.0,1.0
2022-12-04,1.0,0.0,0.0,0.0,1.0
2019-09-18,1.0,0.0,0.0,1.0,0.0
2024-09-09,1.0,1.0,0.0,1.0,0.0
2022-02-25,0.0,0.0,1.0,0.0,1.0
2019-10-09,1.0,0.0,0.0,1.0,0.0
2021-09-08,1.0,1.0,0.0,0.0,0.0
2019-06-21,1.0,1.0,0.0,0.0,0.0
2020-10-27,1.0,0.0,0.0,1.0,0.0
2024-05-30,1.0,1.0,0.0,0.0,0.0
2022-01-07,1.0,0.0,0.0,2.0103004e-15,1.0
2023-12-19,1.0,0.0,0.0,0.0,1.0
2021-01-28,0.0,0.0,1.0,0.0,1.0
2021-04-11,1.0,1.0,0.0,1.0,1.0
2020-01-30,1.0,1.0,0.0,1.0,1.0
2024-06-05,1.0,0.0,0.0,0.0,0.0
2021-09-21,1.0,1.0,0.0,0.0,0.0
2024-10-02,1.0,0.0,0.0,1.0,0.0
2022-09-04,1.0,0.0,0.0,1.0,0.0
2023-01-31,1.0,0.0,0.0,0.0,1.0
2019-05-25,1.0,1.0,0.0,1.0,0.0
2021-07-15,1.0,0.0,0.0,0.0,0.0
2022-09-14,1.0,0.0,0.0,1.0,0.0
2021-05-05,6.966517e-13,1.0,0.0,1.0,1.0
2023-01-08,1.0,0.0,0.0,0.0,1.0
2019-11-09,1.0,0.0,0.0,1.0,0.0
2019-12-29,1.0,1.0,0.0,0.20795482,0.9999939
2019-11-04,1.0,0.0,0.0,1.5586189e-26,0.0
2021-10-26,1.0,0.0,0.0,0.0,0.0
2022-06-20,1.0,1.0,0.0,0.0,0.0
2023-06-25,1.0,1.0,0.0,0.0,0.0
2022-01-18,1.0,2.1932114e-36,0.0,0.65326035,1.0
2019-04-25,1.0,1.0,0.0,1.0,0.0
2024-05-01,1.0,1.0,0.0,1.0,0.0
2020-03-31,1.0,1.0,0.0,1.0,1.0
2024-05-14,1.0,1.0,0.0,0.0,0.0
2022-11-11,1.0,0.0,0.0,0.0,1.0
2021-01-16,0.0,0.0,1.0,1.03676606e-22,1.0
2023-03-15,1.0,0.0,0.0,0.0,1.0
2020-02-09,0.0,1.0,0.0,1.0,1.0
2019-08-19,1.0,1.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,1.0,0.0,1.0
2019-12-17,1.0,1.0,0.0,1.0,0.9999877
2023-10-13,1.0,0.0,0.0,1.0,0.0
2023-11-05,1.0,0.0,0.0,1.0,0.0
2019-04-16,1.0,1.0,0.0,1.0,1.0
2019-10-01,1.0,0.0,0.0,1.0,0.0
2019-06-27,1.0,1.0,0.0,0.0,0.0
2019-09-01,1.0,1.0,0.0,1.0,0.0
2020-02-04,4.4811714e-32,6.7933406e-12,0.0,1.0,1.0
2019-04-15,1.0,1.0,0.0,1.0,0.9985454
2022-03-06,0.0,0.0,1.0,0.0,1.0
2020-12-04,1.0,0.0,0.0,0.0,0.0
2022-05-27,1.0,1.0,1.0,0.0,0.0
2024-05-31,1.0,1.0,0.0,0.0,0.0
2021-09-05,1.0,1.0,0.0,0.0,0.0
2022-04-30,1.0,1.0,0.0,1.0,1.0
2022-03-21,1.0,0.0,0.0,1.0,0.0
2023-09-06,1.0,0.0,0.0,1.0,0.0
2020-03-24,0.0,1.0,0.0,1.0,1.0
2023-12-05,1.0,0.0,0.0,0.0,1.0
2024-04-24,1.0,1.0,0.0,1.0,1.0
2024-10-23,0.0,0.0,0.0,1.0,0.0
2019-06-19,1.0,1.0,0.0,0.0,0.0
2020-07-31,1.0,1.0,0.0,1.0,0.0
2020-02-12,0.0,0.0,0.0,1.0,1.0
2024-12-13,0.0,0.0,0.0,1.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0
2023-05-24,1.0,1.0,0.0,0.0,0.0
2019-04-05,1.0,1.0,0.0,1.0,0.0
2024-09-15,1.0,1.0,0.0,1.0,0.0
2019-04-01,1.0,1.0,0.0,1.0,0.0
2021-10-28,1.0,0.0,0.0,0.0,0.0
2021-09-10,1.0,1.0,0.0,0.0,0.0
2022-09-27,1.0,0.0,0.0,1.0,0.0
2023-06-14,1.0,1.0,0.0,0.0,0.0
2024-11-02,1.0,0.0,0.0,1.0,0.0
2023-12-09,1.0,0.0,0.0,0.0,1.0
2022-03-29,1.0,1.0,0.0,1.0,1.0
2020-10-01,1.0,0.00043188236,0.0,1.0,0.0
2024-08-27,1.0,0.0,0.0,1.0,0.0
2024-08-13,1.0,1.0,0.0,1.0,0.0
2021-08-16,1.0,1.0,0.0,1.0,0.0
2024-01-07,3.9778775e-12,0.0,0.0,0.0,1.0
2021-04-20,1.0,1.0,0.0,1.0,0.0
2021-01-30,0.0,0.0,1.0,0.0,1.0
2020-01-06,1.0,1.0,0.0,1.0,1.0
2021-10-25,1.0,0.0,0.0,0.0,0.0
2022-09-12,1.0,0.0,0.0,1.0,0.0
2023-10-21,1.0,0.0,0.0,1.0,0.0
2019-07-02,1.0,1.0,0.0,1.0,0.0
2019-10-14,1.0,0.0,0.0,1.0,0.0
2021-01-26,0.0,0.0,1.0,0.0,1.0
2020-06-30,1.0,1.0,0.0,0.0,0.0
2024-07-30,1.0,1.0,0.0,1.0,0.0
2019-12-09,1.0,1.0,0.0,1.0,7.0063673e-15
2019-05-19,1.0,1.0,0.0,1.0,0.0
2024-04-25,1.0,1.0,0.0,1.0,1.0
2023-09-27,1.0,0.0,0.0,1.0,0.0
2021-04-04,1.0,1.0,0.0,1.0,1.0
2021-09-12,1.0,1.0,0.0,0.0,0.0
2024-10-19,1.0,0.0,0.0,1.0,0.0
2019-04-28,1.0,1.0,0.0,1.0,1.0
2023-12-29,1.0,0.0,0.0,0.0,1.0
2023-03-17,1.0,0.0,0.0,0.0,1.0
2023-06-27,1.0,1.0,0.0,0.0,0.0
2021-09-29,1.0,1.0,0.0,0.0,0.0
2022-11-22,1.0,0.0,0.0,0.0,1.0
2022-09-01,1.0,1.0,0.0,1.0,0.0
2022-06-04,1.0,1.0,0.0,0.0,0.0
2022-04-10,1.0,1.0,0.0,1.0,1.0
2022-03-27,1.0,1.0,0.0,1.0,1.0
2021-04-14,1.0,1.0,0.0,1.0,0.0
2024-01-24,0.0,0.0,0.99998343,0.0,1.0
