date,h0,h1,h2,h3
2021-08-15,0.0,1.0,1.0,1.0
2022-01-14,0.0,0.0,0.0,1.2026504e-31
2024-10-10,0.0,0.0,1.0,1.0
2023-09-29,0.0,0.0,1.0,1.0
2020-07-27,0.0,1.0,1.0,1.0
2020-12-08,0.0,3.1438862e-12,1.0,1.0
2024-05-29,0.0,1.0,0.0,1.0
2024-04-30,0.0,1.0,1.0,0.0
2023-03-31,0.0,0.0,1.0,0.0
2021-07-14,0.0,1.0,1.0,1.0
2024-10-02,0.0,1.0,1.0,1.0
2021-06-21,0.0,1.0,0.0,1.0
2020-06-03,0.0,1.0,0.0,1.0
2024-10-25,0.0,0.0,1.0,1.0
2024-07-22,0.0,1.0,1.0,1.0
2019-12-26,0.0,4.161295e-39,1.0,0.0
2022-12-25,0.0,0.0,0.0,1.0
2024-03-14,0.0,0.0,1.0,1.0
2020-10-30,0.0,1.0,1.0,1.0
2021-08-10,0.0,1.0,1.0,1.0
2022-07-28,0.0,1.0,1.0,1.0
2023-10-20,0.0,0.0,1.0,1.0
2019-06-30,0.0,1.0,1.0,1.0
2022-02-14,1.0,0.0,5.2355825e-14,2.2441417e-22
2023-01-17,0.0,0.0,0.0,1.0
2022-03-29,0.0,0.0,1.0,0.0
2020-05-04,0.0,4.484522e-25,1.0,0.0
2020-06-21,0.0,1.0,0.0,1.0
2022-03-21,0.0,0.0,1.0,1.0
2022-01-10,0.0,0.0,0.0,2.5271648e-21
2023-01-10,0.0,0.0,0.0,1.0
2023-01-12,0.0,0.0,0.0,1.0
2021-01-12,1.0,0.0,1.0,1.0
2024-06-30,0.0,1.0,1.0,1.0
2020-10-06,0.0,1.0,1.0,1.0
2022-08-02,0.0,1.0,1.0,1.0
2022-08-23,0.0,1.0,1.0,1.0
2023-01-01,0.0,0.0,0.0,1.0
2022-11-03,0.0,1.0,0.0,1.0
2021-10-07,0.0,1.0,1.0,1.0
2020-02-28,1.0,0.0,0.0,1.0
2023-12-26,0.0,0.0,0.0,1.0
2020-09-03,0.0,1.0,1.0,1.0
2024-11-21,0.0,0.0,1.0,1.0
2022-09-21,0.0,1.0,1.0,1.0
2024-05-30,0.0,1.0,0.0,1.0
2020-08-21,0.0,1.0,1.0,1.0
2020-06-13,0.0,1.0,0.0,1.0
2020-06-18,0.0,1.0,0.0,1.0
2023-04-10,0.0,0.0,1.0,0.0
2024-08-20,0.0,1.0,1.0,1.0
2022-06-11,0.0,1.0,1.0,1.0
2020-05-21,0.0,1.0,1.0,0.0
2024-10-06,0.0,1.5752183e-33,1.0,1.0
2022-06-05,0.0,1.0,1.0,1.0
2020-01-22,0.0,0.0,1.0,0.0
2023-05-11,0.0,6.1051316e-19,1.0,0.0
2021-07-07,0.0,1.0,1.0,1.0
2022-02-24,1.0,0.0,0.0,1.0
2019-09-25,0.0,1.0,1.0,1.0
2019-05-17,0.0,0.0,1.0,0.0
2022-07-17,0.0,1.0,1.0,1.0
2024-12-08,0.0,0.0,1.0,1.0
2020-01-06,0.0,2.2575472e-35,1.0,0.0
2023-08-18,0.0,1.0,1.0,1.0
2024-12-14,0.0,0.0,1.0,1.0
2019-09-28,0.0,1.0,1.0,1.0
2021-08-18,0.0,1.0,1.0,1.0
2022-01-19,0.0,0.0,1.1324236e-28,0.0
2021-08-28,0.0,1.0,1.0,1.0
2020-02-18,1.0,0.0,5.88317e-28,1.9885363e-34
2022-03-05,1.0,0.0,0.0,1.0
2021-03-17,0.0,0.0,0.0,0.0
2020-10-10,0.0,1.0,1.0,1.0
2023-09-02,0.0,0.0,1.0,1.0
2022-09-01,0.0,1.0,1.0,1.0
2020-11-26,0.0,9.514263e-05,1.0,1.0
2019-11-02,0.0,1.0,1.0,1.0
2024-06-20,0.0,1.0,0.0,1.0
2024-07-17,0.0,1.0,1.0,1.0
2024-08-03,0.0,1.0,1.0,1.0
2024-12-06,0.0,0.0,1.0,1.0
2024-05-22,0.0,1.0,0.0,1.0
2020-07-15,0.0,1.0,1.0,1.0
2024-11-13,0.0,0.0,1.0,1.0
2023-08-16,0.0,1.0,1.0,1.0
2024-02-06,1.0,0.0,1.0,1.0
2023-04-22,0.0,1.0,1.0,0.0
2021-05-11,0.0,1.0,1.0,0.0
2023-06-27,0.0,1.0,1.0,1.0
2019-09-06,0.0,1.0,1.0,1.0
2023-09-08,0.0,0.0,1.0,1.0
2021-01-10,1.0,0.0,0.018233422,1.0
2021-12-07,0.0,0.0,0.0,1.0
2020-01-02,0.0,4.6152077e-32,0.9999304,0.0
2022-02-08,0.0,0.0,0.0,0.0
2019-12-21,0.0,0.0,1.0,0.0
2020-05-07,0.0,1.0,1.0,0.0
2023-11-22,0.0,0.0,0.0,1.0
2020-03-26,0.0,0.0,1.0,0.0
2023-09-14,0.0,0.0,1.0,1.0
2019-05-24,0.0,0.99825066,1.0,1.0
2023-05-21,0.0,1.0,0.0,0.0
2021-09-18,0.0,1.0,1.0,1.0
2020-04-21,0.0,0.0,1.0,0.0
2021-02-19,0.0,0.0,0.0,1.0
2024-04-27,0.0,1.6409147e-09,1.0,0.0
2019-06-06,0.0,1.0,1.0,1.0
2021-08-08,0.0,1.0,1.0,1.0
2019-10-10,0.0,1.0,1.0,1.0
2024-02-25,0.0,0.0,1.0,1.0
2022-09-02,0.0,1.0,1.0,1.0
2019-03-30,0.0,0.0,1.0,0.0
2024-10-07,0.0,1.6495869e-18,1.0,1.0
2020-05-05,0.0,0.0012718429,1.0,0.0
2021-09-10,0.0,1.0,1.0,1.0
2021-12-16,0.0,0.0,0.0,1.0
2022-06-07,0.0,1.0,1.0,1.0
2024-02-07,0.0,0.0,1.0,1.0
2022-08-28,0.0,1.0,1.0,1.0
2020-01-05,0.0,6.350827e-34,1.0,0.0
2020-06-23,0.0,1.0,0.0,1.0
2022-06-04,0.0,1.0,1.0,0.0
2024-12-15,0.0,0.0,1.0,1.0
2023-06-12,0.0,1.0,1.0,1.0
2023-11-03,0.0,6.187743e-07,1.0,1.0
2024-05-09,0.0,1.0,0.0,0.0
2020-11-12,0.0,1.4088126e-14,1.0,1.0
2021-01-27,1.0,0.0,9.342771e-06,1.0
2019-08-28,0.0,1.0,1.0,1.0
2023-08-19,0.0,0.0,1.0,1.0
2022-03-13,0.0,0.0,0.0,1.0
2020-02-13,1.0,0.0,1.0,0.0
2024-07-28,0.0,1.0,1.0,1.0
2024-10-04,0.0,1.0,1.0,1.0
2021-07-06,0.0,1.0,1.0,1.0
2020-12-24,0.0,0.0,0.0008878701,1.0
