date,h0,h1,h2
2023-01-04,0.0,0.0,0.0
2019-09-20,1.0,1.0,0.0
2020-03-06,0.0,1.0,1.0
2023-07-05,1.0,0.0,0.0
2024-07-01,1.0,1.0,0.0
2024-03-14,1.0,1.0,1.0
2023-06-29,1.0,0.0,0.0
2021-03-18,1.0,1.0,1.0
2024-10-13,1.0,1.0,0.0
2024-12-02,0.0,1.0,0.0
2024-09-06,1.0,1.0,0.0
2024-03-30,1.0,2.266111e-31,1.0
2024-01-01,0.0,1.0,2.6116934e-08
2023-01-01,0.0,0.0,0.0
2024-01-25,0.0,1.0,1.0
2024-09-29,1.0,1.0,0.0
2020-09-07,1.0,0.081927694,0.0
2021-02-13,0.0,1.0,1.0
2021-04-15,1.0,1.0,0.0
2020-07-10,1.0,0.0,0.0
2024-05-13,1.0,0.0,0.0
2020-08-27,1.0,0.0,0.0
2022-02-13,0.0,1.0,1.0
2022-01-30,0.0,0.9998367,1.0
2021-05-03,1.0,0.0,1.0
2023-10-09,1.0,1.0,0.0
2022-05-25,1.0,0.0,0.0
2022-07-17,1.0,1.0,0.0
2022-02-04,0.0,1.0,1.0
2019-05-19,1.0,1.0,0.0
2021-05-07,1.0,0.0,1.0
2019-08-23,1.0,0.0,0.0
2021-10-11,1.0,0.0,0.0
2023-01-25,0.0,0.0,0.0
2021-12-20,0.0,0.0,0.0
2020-08-17,1.0,1.0,0.0
2020-04-24,1.0,0.0,1.0
2020-06-19,1.0,0.0,0.0
2021-01-25,0.0,1.0,1.0
2023-03-22,1.0,1.0,1.0
2021-05-12,1.0,0.0,1.0
2019-05-20,1.0,1.0,0.0
2023-12-25,0.0,0.97974235,0.0
2023-11-26,0.0,0.0,0.0
2022-01-10,0.0,3.4834813e-14,1.0
2019-08-20,1.0,0.0,0.0
2024-11-12,1.0,1.0,0.0
2021-02-17,0.0,1.0,1.0
2020-11-21,1.0,1.0,0.0
2022-02-20,0.0,1.0,1.0
2021-04-17,1.0,1.0,0.0
2021-08-19,1.0,0.0,0.0
2022-03-27,1.0,1.0,1.0
2022-08-02,1.0,1.0,0.0
2023-10-14,1.0,1.0,0.0
2024-02-27,0.0,1.0,0.0
2020-06-25,1.0,0.0,0.0
2024-01-07,0.0,1.0,0.99998975
2022-05-20,1.0,0.0,0.0
2019-11-12,1.0,1.0,0.0
2023-05-14,1.0,0.0,1.0
2021-03-25,1.0,1.0,1.0
2023-10-24,1.0,1.0,0.0
2023-10-10,1.0,1.0,0.0
2023-02-25,0.0,0.0,0.0
2024-02-23,1.0,1.0,0.0
2023-09-08,1.0,1.0,0.0
2019-09-03,1.0,1.0,0.0
2023-06-20,1.0,0.0,0.0
2024-08-29,1.0,1.0,0.0
2019-07-04,1.0,1.0,0.0
2020-03-03,0.0,1.0,1.0
2020-09-04,1.0,0.0,0.0
2021-09-18,1.0,1.0,0.0
2020-10-20,1.0,1.0,0.0
2019-11-03,1.0,1.0,0.0
2023-07-12,1.0,1.0,0.0
2021-02-10,0.0,1.0,1.0
2022-06-11,1.0,0.0,0.0
2023-09-06,1.0,1.0,0.0
2024-04-27,1.0,0.0,1.0
2021-12-12,0.0,0.0,0.0
2021-12-16,0.0,0.0,0.0
2020-07-13,1.0,0.0,0.0
2019-05-28,1.0,1.0,0.0
2019-10-14,1.0,1.0,0.0
2023-03-23,1.0,1.0,1.0
2021-01-10,0.0,1.0,1.0
2024-08-20,1.0,1.0,0.0
2021-08-16,1.0,1.0,0.0
2021-08-15,1.0,1.0,0.0
2023-03-12,0.0,0.0,0.0
2024-02-03,1.0,1.0,1.0
2024-01-04,0.0,1.0,0.0008338022
2019-12-17,1.0,1.1783883e-20,1.0
2024-06-07,0.0,0.0,0.0
2019-08-14,1.0,0.0,0.0
2020-12-07,5.553002e-18,1.0,0.0
2019-11-16,1.0,1.0,0.0
2022-09-02,1.0,1.0,0.0
2023-10-30,1.0,1.0,0.0
2024-07-24,1.0,0.0,0.0
2021-09-07,1.0,1.0,0.0
2023-07-28,1.0,1.0,0.0
2024-11-04,1.0,1.0,0.0
2024-04-15,1.0,0.0,1.0
2020-12-14,1.6832282e-05,1.0,0.0
2023-04-11,1.0,1.0,1.0
2022-07-16,1.0,1.0,0.0
2020-06-29,1.0,0.0,0.0
2024-12-05,0.0,1.0,0.0
2021-04-03,1.0,1.0,1.0
2020-03-13,0.0,1.0,1.0
2020-02-25,0.0,1.0,1.0
2023-09-20,1.0,1.0,0.0
2024-07-09,1.0,0.0,0.0
2020-05-26,1.0,0.0,0.0
2024-04-16,1.0,2.0297552e-32,1.0
2024-10-11,1.0,1.0,0.0
2024-06-17,0.0,0.0,0.0
2022-09-06,1.0,1.0,0.0
2023-01-08,0.0,0.0,0.0
2022-08-10,1.0,1.0,0.0
2022-09-05,1.0,1.0,0.0
2021-03-24,1.0,1.0,1.0
2020-05-31,1.0,0.0,0.0
2022-09-30,1.0,1.0,0.0
2023-03-14,0.0,0.0,4.5965345e-38
2023-08-10,1.0,1.0,0.0
2022-06-03,1.0,0.0,0.0
2022-09-20,1.0,1.0,0.0
2023-10-25,1.0,1.0,0.0
2021-03-12,0.0,1.0,1.0
2023-08-27,1.0,1.0,0.0
2019-06-17,1.0,0.9999901,0.0
2024-12-17,0.0,1.0,0.0
2024-10-06,1.0,1.0,0.0
2021-10-19,0.0,0.0,0.0
2022-03-23,1.0,1.0,0.0
2021-05-08,1.0,0.0,1.0
2019-11-08,1.0,1.0,0.0
2020-03-30,1.0,1.0,1.0
2023-07-27,1.0,1.0,0.0
2022-01-14,0.0,4.4502644e-12,1.0
2020-06-21,0.0,0.0,0.0
2022-06-08,1.0,0.0,0.0
2020-02-17,0.0,1.0,1.0
2024-11-15,1.0,1.0,0.0
2022-04-24,1.0,0.0,1.0
2020-06-20,0.0,0.0,0.0
2022-07-08,1.0,1.0,0.0
2022-09-01,1.0,1.0,0.0
2023-12-31,0.0,1.0,3.2285225e-21
2019-05-08,1.0,1.0,0.0
2021-08-26,1.0,1.0,0.0
2020-05-17,1.0,0.0,4.096762e-25
2024-01-13,0.0,1.0,1.0
2020-02-08,1.0,1.0,1.0
2021-06-19,1.0,0.0,0.0
2022-11-03,0.0,0.0,0.0
2023-12-16,0.0,0.99999905,0.0
2022-08-16,1.0,0.0,0.0
2023-03-13,0.0,0.0,0.0
2022-04-25,1.0,0.0,1.0
2021-12-05,0.0,0.0,0.0
2024-06-20,0.0,0.0,0.0
2023-01-03,0.0,0.0,0.0
2019-04-04,1.0,1.0,0.0
2022-01-12,0.0,9.77015e-10,1.0
2020-03-22,0.9998683,1.0,1.0
2020-03-25,1.0,1.0,1.0
2024-10-02,1.0,1.0,0.0
2022-03-13,0.0,1.0,0.0
